id,name,category,subcategory,latitude,longitude,address,district,island,phone,email,website,price_level,rating,description,tags
osm-way/62225813,Casa Caribe,hotel,resort,19.33043,-81.381719,"833, West Bay Road, West Bay, Seven Mile Beach",Seven Mile Beach,Grand Cayman,+1 813-482-9608,,https://www.casacaribecayman.com/,,90,"Casa Caribe is a resort in Seven Mile Beach, Grand Cayman. Rated 4.8★ . $$ pricing. Perfect for travelers seeking comfortable lodging in the Cayman Islands.",hotel;resort;grand-cayman
osm-way/62225814,Plantana,hotel,resort,19.343571,-81.381471,"West Bay Road, West Bay, Seven Mile Beach",Seven Mile Beach,Grand Cayman,+1 345-945-4430,,https://www.plantanacayman.com/?utm_source=GoogleMyBusinessprofile&utm_medium=Organic,,90,"Plantana is a resort in Seven Mile Beach, Grand Cayman. Rated 4.9★ . $$ pricing. Perfect for travelers seeking comfortable lodging in the Cayman Islands.",hotel;resort;grand-cayman
osm-way/62225820,White Sands,hotel,resort,19.31983,-81.383605,"West Bay Road, West Bay",Seven Mile Beach,Grand Cayman,+1 575-479-6124,,https://www.nps.gov/whsa/index.htm,,90,"White Sands is a resort in Seven Mile Beach, Grand Cayman. Rated 4★ . $$ pricing. Perfect for travelers seeking comfortable lodging in the Cayman Islands.",hotel;resort;grand-cayman
osm-way/62225832,Lacovia,hotel,resort,19.326393,-81.382147,"West Bay Road, West Bay, Seven Mile Beach",Seven Mile Beach,Grand Cayman,+1 345-949-7599,,https://lacovia.com/,,90,"Lacovia is a resort in Seven Mile Beach, Grand Cayman. Rated 4.6★ . $$ pricing. Perfect for travelers seeking comfortable lodging in the Cayman Islands.",hotel;resort;grand-cayman
osm-way/62225844,The Avalon,hotel,resort,19.345424,-81.381675,"West Bay Road, West Bay, Seven Mile Beach",Seven Mile Beach,Grand Cayman,+1 305-395-4503,,https://www.avaloncayman.com/,,90,"The Avalon is a resort in Seven Mile Beach, Grand Cayman. Rated 4★ . $$ pricing. Perfect for travelers seeking comfortable lodging in the Cayman Islands.",hotel;resort;grand-cayman
osm-way/62225849,London House,hotel,resort,19.359528,-81.388311,"1907, West Bay Road, West Bay",Seven Mile Beach,Grand Cayman,+1 877-662-2295,,http://www.londonhouse.ky/,,90,"London House is a resort in Seven Mile Beach, Grand Cayman. Rated 5★ . $$ pricing. Perfect for travelers seeking comfortable lodging in the Cayman Islands.",hotel;resort;grand-cayman
osm-way/62225856,The Anchorage,hotel,resort,19.36135,-81.390013,"West Bay Road, West Bay",Seven Mile Beach,Grand Cayman,+1 345-945-4088,,http://www.theanchoragecayman.com/,,90,"The Anchorage is a resort in Seven Mile Beach, Grand Cayman. Rated 4.6★ . $$ pricing. Perfect for travelers seeking comfortable lodging in the Cayman Islands.",hotel;resort;grand-cayman
osm-way/80290173,Cayman Club,hotel,resort,19.273084,-81.328781,"643, West Bay Road, West Bay, Seven Mile Beach",George Town,Grand Cayman,+1 345-945-5258,,http://thecaymanclub.com/,,90,"Cayman Club is a resort in George Town, Grand Cayman. Rated 4.5★ . $$ pricing. Perfect for travelers seeking comfortable lodging in the Cayman Islands.",hotel;resort;grand-cayman
osm-way/369704446,Dolphin Cove,hotel,resort,19.374259,-81.380809,"Garvin Road, West Bay",West Bay,Grand Cayman,+1 866-393-5158,,http://www.dolphincove.ky/,,90,"Dolphin Cove is a resort in West Bay, Grand Cayman. Rated 4.2★ . $$ pricing. Perfect for travelers seeking comfortable lodging in the Cayman Islands.",hotel;resort;grand-cayman
osm-way/373685610,Sunset House,hotel,resort,19.29,-81.385,"South Church Street, George Town",George Town,Grand Cayman,+1 345-949-7111,,http://www.sunsethouse.com/,,90,"Sunset House is a resort in George Town, Grand Cayman. Rated 4.5★ . $$ pricing. Perfect for travelers seeking comfortable lodging in the Cayman Islands.",hotel;resort;grand-cayman
osm-way/374706914,Aqua Bay Club,hotel,resort,19.363888,-81.391756,West Bay Road,West Bay,Grand Cayman,+1 800-618-1229,info@aquabayclub.com,https://www.aquabayclub.com/,,90,"Aqua Bay Club is a resort in West Bay, Grand Cayman. Rated 4.9★ . $$ pricing. Perfect for travelers seeking comfortable lodging in the Cayman Islands.",hotel;resort;grand-cayman
osm-way/1310778659,Indigo,hotel,resort,19.283138,-81.276573,"Seven Mile Beach, Grand Cayman, Cayman Islands",Seven Mile Beach,Grand Cayman,+1 786-408-9277,,https://www.ihg.com/hotelindigo/hotels/us/en/grand-cayman/gcmsm/hoteldetail?cm_mmc=GoogleMaps-_-IN-_-KY-_-GCMSM,,90,"Indigo is a resort in Seven Mile Beach, Grand Cayman. Rated 4.8★ . $$ pricing. Perfect for travelers seeking comfortable lodging in the Cayman Islands.",hotel;resort;grand-cayman
osm-node/7509160085,#3,villa_rental,vacation_rental,19.332194,-81.369932,"7, Spinnaker Road",Grand Cayman,Grand Cayman,+1 866-358-8455,,https://www.grandcaymanvillas.net/vrp/unit/northern-lights,,90,"#3 is a vacation rental property in Grand Cayman, Grand Cayman. $$ pricing. Ideal for families and groups looking for a home-away-from-home experience in the Caribbean.",villa_rental;vacation_rental;grand-cayman
osm-way/274608884,H,villa_rental,vacation_rental,19.334,-81.3925,"George Town, Grand Cayman, Cayman Islands",George Town,Grand Cayman,+1 345-768-1234,,https://www.hyatt.com/grand-hyatt/en-US/gcmgh-grand-hyatt-grand-cayman-resort-and-spa?src=corp_lclb_google_seo_gcmgh&utm_source=google&utm_medium=organic&utm_campaign=lmr,,90,"H is a vacation rental property in George Town, Grand Cayman. $$ pricing. Ideal for families and groups looking for a home-away-from-home experience in the Caribbean.",villa_rental;vacation_rental;grand-cayman
osm-node/697199527,Kaibo,restaurant,restaurant,19.3653,-81.2622,"Rum Point, Grand Cayman, Cayman Islands",Rum Point,Grand Cayman,+1 345-947-9975,,https://www.kaibo.ky/,,90,"Kaibo is a restaurant in Rum Point, Grand Cayman. Rated 4.4★ . Moderately priced. Serving delicious meals to locals and visitors alike.",restaurant;grand-cayman
osm-node/1122551785,Solana,restaurant,restaurant,19.31803,-81.384628,"George Town, Grand Cayman, Cayman Islands",George Town,Grand Cayman,+1 345-949-0088,,http://www.marriott.com/hotels/hotel-information/restaurant/gcmgc-grand-cayman-marriott-beach-resort/,,90,"Solana is a restaurant in George Town, Grand Cayman. Rated 4★ . Moderately priced. Serving delicious meals to locals and visitors alike.",restaurant;grand-cayman
osm-node/2269076874,KARoo,restaurant,restaurant,19.322086,-81.377309,"George Town, Grand Cayman, Cayman Islands",George Town,Grand Cayman,+1 345-946-6633,,http://www.karoo.ky/,,90,"KARoo is a restaurant in George Town, Grand Cayman. Rated 4.3★ . Moderately priced. Serving delicious meals to locals and visitors alike.",restaurant;grand-cayman
osm-node/5225582168,Mizu,restaurant,restaurant,19.3265,-81.3805,"George Town, Grand Cayman, Cayman Islands",George Town,Grand Cayman,05 22 87 99 30,,http://mizumaroc.com/,,90,"Mizu is a restaurant in George Town, Grand Cayman. Rated 4★ . Moderately priced. Serving delicious meals to locals and visitors alike.",restaurant;grand-cayman;asian
osm-node/5225626264,The Waterfront,restaurant,restaurant,19.322502,-81.377082,"George Town, Grand Cayman, Cayman Islands",George Town,Grand Cayman,+1 345-640-0002,,http://waterfrontcayman.com/,,90,"The Waterfront is a restaurant in George Town, Grand Cayman. Rated 4★ . Moderately priced. Serving delicious meals to locals and visitors alike.",restaurant;grand-cayman
osm-node/5762490634,Agua,restaurant,restaurant,19.327,-81.3808,"George Town, Grand Cayman, Cayman Islands",George Town,Grand Cayman,+1 345-949-2482,,https://www.agua.ky/,,90,"Agua is a restaurant in George Town, Grand Cayman. Rated 4.6★ . Moderately priced. Serving delicious meals to locals and visitors alike.",restaurant;grand-cayman
osm-node/10840229496,Carib Kitchen,restaurant,restaurant,19.293967,-81.382642,"George Town, Grand Cayman, Cayman Islands",George Town,Grand Cayman,+1 345-517-5934,,http://caribbeankitchen.ky/,,90,"Carib Kitchen is a restaurant in George Town, Grand Cayman. Rated 4.6★ . Moderately priced. Serving delicious meals to locals and visitors alike.",restaurant;grand-cayman
osm-way/369216286,Alfresco,restaurant,restaurant,19.369758,-81.402167,West Bay,West Bay,Grand Cayman,+1 345-947-2525,,https://alfrescocayman.com/,,90,"Alfresco is a restaurant in West Bay, Grand Cayman. Rated 4.5★ . Moderately priced. Serving delicious meals to locals and visitors alike.",restaurant;grand-cayman
osm-way/372314314,Lone Star,restaurant,restaurant,19.325979,-81.381249,"Seven Mile Beach, Grand Cayman, Cayman Islands",Seven Mile Beach,Grand Cayman,+1 345-945-5175,,http://lonestarcayman.com/,,90,"Lone Star is a restaurant in Seven Mile Beach, Grand Cayman. Rated 4.1★ . Moderately priced. Serving delicious meals to locals and visitors alike.",restaurant;grand-cayman
osm-way/373645852,The Wharf,restaurant,restaurant,19.303,-81.386,"West Bay Road, Dog City",George Town,Grand Cayman,+1 345-949-2231,,https://www.wharf.ky/,,90,"The Wharf is a restaurant in George Town, Grand Cayman. Rated 4.4★ . Moderately priced. Serving delicious meals to locals and visitors alike.",restaurant;grand-cayman
osm-way/373664930,Sandbar,restaurant,restaurant,19.3875,-81.302,"George Town, Grand Cayman, Cayman Islands",George Town,Grand Cayman,+1 345-917-9779,,https://www.sandbarcayman.com/,,90,"Sandbar is a restaurant in George Town, Grand Cayman. Rated 4.6★ . Moderately priced. Serving delicious meals to locals and visitors alike.",restaurant;grand-cayman
osm-node/1122551790,Icoa Fine Foods,restaurant,cafe,19.312607,-81.384828,"George Town, Grand Cayman, Cayman Islands",George Town,Grand Cayman,+1 345-945-1915,,http://www.icoa.ky/,,90,"Icoa Fine Foods is a cafe in George Town, Grand Cayman. Rated 4.5★ . Moderately priced. Serving delicious meals to locals and visitors alike.",restaurant;cafe;grand-cayman
osm-node/4313491269,Häagen-Dazs,restaurant,cafe,19.322472,-81.378299,"George Town, Grand Cayman, Cayman Islands",George Town,Grand Cayman,+1 345-946-8061,,https://www.haagendazs.com.ky/shop/george-town/camana-bay,,90,"Häagen-Dazs is a cafe in George Town, Grand Cayman. Rated 4★ . Moderately priced. Serving delicious meals to locals and visitors alike.",restaurant;cafe;grand-cayman;häagen-dazs
osm-node/1046802198,Salty's,bar,bar,19.282181,-81.345464,"Grand Cayman, Grand Cayman, Cayman Islands",Grand Cayman,Grand Cayman,+1 345-333-1944,,http://saltysbar.ky/,,90,"Salty's is a bar and lounge in Grand Cayman, Grand Cayman. Rated 4.2★. A great spot for drinks, socializing, and enjoying the Caribbean nightlife.",bar;grand-cayman
osm-node/1046802205,Fidel Murphys,bar,bar,19.311101,-81.384608,"West Bay Road, West Bay",George Town,Grand Cayman,+1 345-949-5189,,http://www.fidelmurphys.com/,,90,"Fidel Murphys is a bar and lounge in George Town, Grand Cayman. Rated 4.6★. A great spot for drinks, socializing, and enjoying the Caribbean nightlife.",bar;grand-cayman
osm-node/1118465885,Aqua Beach,bar,bar,19.318304,-81.382375,"George Town, Grand Cayman, Cayman Islands",George Town,Grand Cayman,+1 800-618-1229,,https://www.aquabayclub.com/,,90,"Aqua Beach is a bar and lounge in George Town, Grand Cayman. Rated 4★. A great spot for drinks, socializing, and enjoying the Caribbean nightlife.",bar;grand-cayman
osm-node/1118465886,Nectar Bar,bar,bar,19.312382,-81.385086,West Bay Road,George Town,Grand Cayman,+1 345-949-1802,,https://www.facebook.com/nectarbar.cayman,,90,"Nectar Bar is a bar and lounge in George Town, Grand Cayman. Rated 4.7★. A great spot for drinks, socializing, and enjoying the Caribbean nightlife.",bar;grand-cayman
osm-node/3774323572,Bar Crudo,bar,bar,19.293364,-81.384176,"South Church Street, George Town",George Town,Grand Cayman,+1 415-409-0679,,https://www.barcrudo.com/,,90,"Bar Crudo is a bar and lounge in George Town, Grand Cayman. Rated 4★. A great spot for drinks, socializing, and enjoying the Caribbean nightlife.",bar;grand-cayman
osm-node/3774336682,Caybrew,bar,bar,19.318484,-81.382299,"Harbour Drive, George Town",George Town,Grand Cayman,+1 345-947-6699,,http://cib.ky/,,90,"Caybrew is a bar and lounge in George Town, Grand Cayman. Rated 4.6★. A great spot for drinks, socializing, and enjoying the Caribbean nightlife.",bar;grand-cayman
osm-node/5124855884,The Lodge,bar,bar,19.331772,-81.380382,"Seven Mile Beach, Grand Cayman, Cayman Islands",Seven Mile Beach,Grand Cayman,+1 345-323-2169,,https://www.thelodgecayman.com,,90,"The Lodge is a bar and lounge in Seven Mile Beach, Grand Cayman. Rated 4★. A great spot for drinks, socializing, and enjoying the Caribbean nightlife.",bar;grand-cayman
osm-node/5225582150,Legendz,bar,bar,19.339145,-81.379985,"Seven Mile Beach, Grand Cayman, Cayman Islands",Seven Mile Beach,Grand Cayman,+1 345-943-3287,,http://www.eats.ky/legendz.html,,90,"Legendz is a bar and lounge in Seven Mile Beach, Grand Cayman. Rated 4.5★. A great spot for drinks, socializing, and enjoying the Caribbean nightlife.",bar;grand-cayman
osm-node/6446092467,Run Away Bar,bar,bar,19.295737,-81.357891,"George Town, Grand Cayman, Cayman Islands",George Town,Grand Cayman,+1 816-741-9898,,http://runaway-lounge.poi.place/,,90,"Run Away Bar is a bar and lounge in George Town, Grand Cayman. Rated 2★. A great spot for drinks, socializing, and enjoying the Caribbean nightlife.",bar;grand-cayman
osm-node/6446923059,Barracudas Bar,bar,bar,19.692181,-79.878346,"Cayman Brac, Cayman Brac, Cayman Islands",Cayman Brac,Cayman Brac,+1 345-948-8511,,https://restaurantselections.com/BarracudasBarandRestaurant,,90,"Barracudas Bar is a bar and lounge in Cayman Brac, Cayman Brac. Rated 4.4★. A great spot for drinks, socializing, and enjoying the Caribbean nightlife.",bar;cayman-brac
osm-node/6450683434,Macabuca,bar,bar,19.382628,-81.416562,"West Bay, Grand Cayman, Cayman Islands",West Bay,Grand Cayman,+1 345-945-5217,,http://www.crackedconch.com.ky/,,90,"Macabuca is a bar and lounge in West Bay, Grand Cayman. Rated 4.6★. A great spot for drinks, socializing, and enjoying the Caribbean nightlife.",bar;grand-cayman
osm-node/12212801685,Mike's Bar,bar,bar,19.282475,-81.345642,"Grand Cayman, Grand Cayman, Cayman Islands",Grand Cayman,Grand Cayman,+1 506-622-7752,,http://www.mikesbargrill.com/,,90,"Mike's Bar is a bar and lounge in Grand Cayman, Grand Cayman. Rated 4★. A great spot for drinks, socializing, and enjoying the Caribbean nightlife.",bar;grand-cayman
osm-way/372597775,Scotty's,bar,bar,19.296166,-81.376766,"Shedden Road, George Town",George Town,Grand Cayman,+32 2 309 45 40,,https://www.scottys.be/,,90,"Scotty's is a bar and lounge in George Town, Grand Cayman. Rated 4★. A great spot for drinks, socializing, and enjoying the Caribbean nightlife.",bar;grand-cayman
osm-way/373660947,Cabana,bar,bar,19.29829,-81.382277,"Harbour Drive, George Town",George Town,Grand Cayman,+1 345-936-1345,,http://www.caymancabanarestaurant.com/,,90,"Cabana is a bar and lounge in George Town, Grand Cayman. Rated 4.4★. A great spot for drinks, socializing, and enjoying the Caribbean nightlife.",bar;grand-cayman
osm-way/1025288079,Tipsy Turtle,bar,bar,19.684007,-79.887455,"Cayman Brac, Cayman Brac, Cayman Islands",Cayman Brac,Cayman Brac,+1 345-948-1323,,https://www.caymanbracbeachresort.com/dive-resort/eat-and-drink/,,90,"Tipsy Turtle is a bar and lounge in Cayman Brac, Cayman Brac. Rated 4.7★. A great spot for drinks, socializing, and enjoying the Caribbean nightlife.",bar;cayman-brac
osm-node/9454247557,The Splits,attraction,attraction,19.695188,-79.872274,"Cayman Brac, Cayman Brac, Cayman Islands",Cayman Brac,Cayman Brac,+1 972-463-3757,,http://www.splitssportsgrill.com/,,90,"The Splits is a popular attraction in Cayman Brac, Cayman Brac. Rated 4★ by visitors. A must-visit destination for tourists exploring the Cayman Islands.",attraction;cayman-brac
osm-way/372664544,Fiddlers Park,activity,nature,19.296353,-81.111004,"East End, Grand Cayman, Cayman Islands",East End,Grand Cayman,+1 315-446-3910,,https://www.fiddlersgreenpark.org/,,90,"Fiddlers Park offers activities and experiences in East End, Grand Cayman. Perfect for adventure seekers and those looking to explore what the Cayman Islands has to offer.",activity;nature;grand-cayman
osm-way/370670246,Cayman Clinic,medical,clinic,19.289419,-81.362041,"439, Crewe Road, George Town",George Town,Grand Cayman,+1 345-949-7400,,http://www.caymanclinic.ky/,,90,"Cayman Clinic is a clinic in George Town, Grand Cayman. Providing healthcare services to residents and visitors. Contact for appointments and emergency services.",medical;clinic;grand-cayman
osm-way/371843178,Lab Inc,medical,clinic,19.289724,-81.379103,"Smith Road, George Town",George Town,Grand Cayman,+1 345-949-7331,,http://www.medlabcayman.com/,,90,"Lab Inc is a clinic in George Town, Grand Cayman. Providing healthcare services to residents and visitors. Contact for appointments and emergency services.",medical;clinic;grand-cayman
osm-way/371815672,Quality,medical,pharmacy,19.290717,-81.381017,"Hospital Road, George Town",George Town,Grand Cayman,+1 345-946-6266,,https://www.instagram.com/qualitypharmacy.grandcayman/,,90,"Quality is a pharmacy in George Town, Grand Cayman. Providing healthcare services to residents and visitors. Contact for appointments and emergency services.",medical;pharmacy;grand-cayman
osm-node/3754372294,Intertrust,financial,bank,19.29193,-81.376862,"Elgin Avenue, George Town",George Town,Grand Cayman,+1 345-943-3100,,https://www.cscglobal.com/service/about/csc-office-locations/cayman-islands/?utm_source=google&utm_medium=google-my-business&utm_campaign=cayman-islands-office,,90,"Intertrust is a bank in George Town, Grand Cayman. Offering banking and financial services to residents and visitors.",financial;bank;grand-cayman
osm-way/372597768,Knoll,financial,bank,19.29564,-81.378367,"Shedden Road, George Town",George Town,Grand Cayman,+1 214-741-5819,,https://www.knoll.com/locations/dallas-showroom,,90,"Knoll is a bank in George Town, Grand Cayman. Offering banking and financial services to residents and visitors.",financial;bank;grand-cayman
osm-way/374044254,RBC,financial,bank,19.281022,-81.34447,"Shamrock Road, Tropical Gardens",Grand Cayman,Grand Cayman,+12464330306,,http://www.tropicalgardenbarbados.com/,,90,"RBC is a bank in Grand Cayman, Grand Cayman. Offering banking and financial services to residents and visitors.",financial;bank;grand-cayman;rbc
osm-node/3758666537,Hertz,transport,car_rental,19.296467,-81.359437,"Seven Mile Beach, Grand Cayman, Cayman Islands",Seven Mile Beach,Grand Cayman,+1 345-943-4378,,http://www.hertzcayman.com/,,90,"Hertz is a car_rental in Seven Mile Beach, Grand Cayman. Providing transportation solutions for getting around the islands safely and conveniently.",transport;car_rental;grand-cayman;hertz
osm-way/62184770,Budget,transport,car_rental,19.296545,-81.359403,"George Town, Grand Cayman, Cayman Islands",George Town,Grand Cayman,+1 345-623-5605,,https://budgetcayman.com/,,90,"Budget is a car_rental in George Town, Grand Cayman. Providing transportation solutions for getting around the islands safely and conveniently.",transport;car_rental;grand-cayman;budget
osm-way/62184788,Avis,transport,car_rental,19.295936,-81.359145,"George Town, Grand Cayman, Cayman Islands",George Town,Grand Cayman,+1 345-949-2468,,http://aviscayman.com/,,90,"Avis is a car_rental in George Town, Grand Cayman. Providing transportation solutions for getting around the islands safely and conveniently.",transport;car_rental;grand-cayman;avis
osm-way/372529877,Andy's,transport,car_rental,19.296313,-81.359505,"George Town, Grand Cayman, Cayman Islands",George Town,Grand Cayman,+1 345-949-8111,,http://www.andys.ky/,,90,"Andy's is a car_rental in George Town, Grand Cayman. Providing transportation solutions for getting around the islands safely and conveniently.",transport;car_rental;grand-cayman
osm-way/372654679,Alamo,transport,car_rental,19.287829,-81.358472,"George Town, Grand Cayman, Cayman Islands",George Town,Grand Cayman,+1 345-945-7368,,https://www.alamo.com/en/car-rental-locations/ky/george-town-owen-roberts-intl-airport-k202.html?mcid=iyp:31749102&utm_source=yext&utm_medium=local,,90,"Alamo is a car_rental in George Town, Grand Cayman. Providing transportation solutions for getting around the islands safely and conveniently.",transport;car_rental;grand-cayman;alamo
osm-way/372654688,SIXT,transport,car_rental,19.296,-81.359513,"George Town, Grand Cayman, Cayman Islands",George Town,Grand Cayman,+1 345-949-2280,,https://www.sixt.com/?utm_source=google_business&utm_medium=organic&utm_campaign=Listings&c1=KY&c2=&c3=&fir=1,,90,"SIXT is a car_rental in George Town, Grand Cayman. Providing transportation solutions for getting around the islands safely and conveniently.",transport;car_rental;grand-cayman;sixt
osm-way/68794366,Esso,transport,fuel,19.344186,-81.175564,"Grand Cayman, Grand Cayman, Cayman Islands",Grand Cayman,Grand Cayman,+1 345-945-8700,,https://solpetroleum.com/,,90,"Esso is a fuel in Grand Cayman, Grand Cayman. Providing transportation solutions for getting around the islands safely and conveniently.",transport;fuel;grand-cayman;esso
osm-way/371282789,Home Gas,transport,fuel,19.280606,-81.387802,"Walkers Road, George Town",George Town,Grand Cayman,+1 345-949-7474,,https://homegas.com/,,90,"Home Gas is a fuel in George Town, Grand Cayman. Providing transportation solutions for getting around the islands safely and conveniently.",transport;fuel;grand-cayman
osm-way/374479555,Hurley's,shopping,supermarket,19.281858,-81.345794,Shamrock Road,Grand Cayman,Grand Cayman,+1 345-947-8488,,https://hurleys.ky/,,90,"Hurley's is a supermarket in Grand Cayman, Grand Cayman. Find souvenirs, local crafts, duty-free goods, and more. Great for picking up gifts and Caribbean treasures.",shopping;supermarket;grand-cayman
osm-node/6354602061,Peanuts,shopping,convenience,19.280907,-81.344056,"Grand Cayman, Grand Cayman, Cayman Islands",Grand Cayman,Grand Cayman,+32 81 23 16 19,,https://lepeanuts.reservation.barestho.com/?rwg_token=AFd1xnHAdILOxpt9zGxWEcadHnHtPfJFkf1dDq7Fj5-pArAmDXx9USPMpDEMqdMHfNySGuiEgin-QEMd65hKgAqKfPyI_ljamw%3D%3D,,90,"Peanuts is a convenience in Grand Cayman, Grand Cayman. Find souvenirs, local crafts, duty-free goods, and more. Great for picking up gifts and Caribbean treasures.",shopping;convenience;grand-cayman
osm-way/372518387,AA Rubis,shopping,convenience,19.319124,-81.382095,"George Town, Grand Cayman, Cayman Islands",George Town,Grand Cayman,+1 345-949-4433,,http://www.rubiscaymanislands.com/seven-mile-beach-rubis-service-center,,90,"AA Rubis is a convenience in George Town, Grand Cayman. Find souvenirs, local crafts, duty-free goods, and more. Great for picking up gifts and Caribbean treasures.",shopping;convenience;grand-cayman
osm-way/217613994,Dolphin Mall,shopping,mall,19.293257,-81.384121,"George Town, Grand Cayman, Cayman Islands",George Town,Grand Cayman,+1 305-365-7446,,https://www.simon.com/mall/dolphin-mall,,90,"Dolphin Mall is a mall in George Town, Grand Cayman. Find souvenirs, local crafts, duty-free goods, and more. Great for picking up gifts and Caribbean treasures.",shopping;mall;grand-cayman
osm-node/4904215584,Cartier,shopping,jewelry,19.294849,-81.382199,"George Town, Grand Cayman, Cayman Islands",George Town,Grand Cayman,+1 345-815-7471,,https://kirkfreeport.net/minisite-cartier/,,90,"Cartier is a jewelry in George Town, Grand Cayman. Find souvenirs, local crafts, duty-free goods, and more. Great for picking up gifts and Caribbean treasures.",shopping;jewelry;grand-cayman;cartier
osm-node/1613763393,Welcome Home,shopping,gift,19.341895,-81.379701,"Seven Mile Beach, Grand Cayman, Cayman Islands",Seven Mile Beach,Grand Cayman,+1 345-949-4663,,http://welcomehomecayman.com/,,90,"Welcome Home is a gift in Seven Mile Beach, Grand Cayman. Find souvenirs, local crafts, duty-free goods, and more. Great for picking up gifts and Caribbean treasures.",shopping;gift;grand-cayman
osm-node/10032097218,Kirk Freeport,shopping,gift,19.331507,-81.38003,"Seven Mile Beach, Grand Cayman, Cayman Islands",Seven Mile Beach,Grand Cayman,+1 345-815-7474,,http://caymanairports.com/kirk-freeport,,90,"Kirk Freeport is a gift in Seven Mile Beach, Grand Cayman. Find souvenirs, local crafts, duty-free goods, and more. Great for picking up gifts and Caribbean treasures.",shopping;gift;grand-cayman
osm-node/801360082,Police Station,services,police,19.293266,-81.380111,"Creek Road, Creek",Cayman Brac,Cayman Brac,+1 345-948-0331,,https://www.rcips.ky/cbps,,90,"Police Station provides services in Cayman Brac, Cayman Brac. Serving the local community and visitors with professional solutions.",services;police;cayman-brac
osm-node/5296606353,BodyBarn,wellness,spa,19.368835,-81.397043,"West Bay, Grand Cayman, Cayman Islands",West Bay,Grand Cayman,+1 345-325-4488,,http://www.bodybarn.com/,,90,"BodyBarn is a wellness facility in West Bay, Grand Cayman. Focus on your health and fitness during your Cayman Islands visit.",wellness;spa;grand-cayman
osm-node/3768261262,CrossFit,wellness,gym,19.322364,-81.377877,"Market Street, Camana Bay",George Town,Grand Cayman,+1 345-929-8450,,http://crossfitcayman.com/,,90,"CrossFit is a wellness facility in George Town, Grand Cayman. Focus on your health and fitness during your Cayman Islands visit.",wellness;gym;grand-cayman;crossfit
osm-node/3772786217,Get Fitr,wellness,gym,19.32415,-81.381259,"638, West Bay Road, West Bay",George Town,Grand Cayman,+1 345-326-4545,,https://f45training.com/caymanislands,,90,"Get Fitr is a wellness facility in George Town, Grand Cayman. Focus on your health and fitness during your Cayman Islands visit.",wellness;gym;grand-cayman
osm-node/10032597817,Bliss Yoga,wellness,gym,19.318822,-81.38091,"George Town, Grand Cayman, Cayman Islands",George Town,Grand Cayman,+1 345-949-9642,,https://www.blissyogacayman.com/,,90,"Bliss Yoga is a wellness facility in George Town, Grand Cayman. Focus on your health and fitness during your Cayman Islands visit.",wellness;gym;grand-cayman
osm-way/363334835,World Gym,wellness,gym,19.311162,-81.384943,Snooze Ln,George Town,Grand Cayman,+1 345-949-5132,,https://www.worldgym.com/grandcayman,,90,"World Gym is a wellness facility in George Town, Grand Cayman. Focus on your health and fitness during your Cayman Islands visit.",wellness;gym;grand-cayman;world gym
osm-way/373716118,United Church,religious,church,19.349135,-81.200038,"Grand Cayman, Grand Cayman, Cayman Islands",Grand Cayman,Grand Cayman,+14162315931,,https://united-church.ca/,,90,"United Church is a church in Grand Cayman, Grand Cayman. Welcoming worshippers and visitors to join services and community events.",religious;church;grand-cayman
osm-node/5117682396,UCCI-College,education,school,19.690735,-79.880876,"Cayman Brac, Cayman Brac, Cayman Islands",Cayman Brac,Cayman Brac,+1 345-623-8224,,https://www.ucci.edu.ky/,,90,"UCCI-College is located in Cayman Brac, Cayman Brac. Rated 4★. A notable destination in the Cayman Islands.",education;school;cayman-brac
serp-ChIJHaNN7jpCKI8R8MDFypNB0-U-25aji7lh7,Le Soleil d'Or,hotel,Resort hotel,19.694295,-79.844007,"2147 South Side Rd W, KY2-2001, Cayman Islands",Grand Cayman,Cayman Brac,+1 345-938-7852,,http://www.lesoleildor.com/,,90,"Le Soleil d'Or is a Resort hotel in Grand Cayman, Cayman Brac. Rated 4.8★ with 160 reviews. $$ pricing. Perfect for travelers seeking comfortable lodging in the Cayman Islands.",resort hotel;luxury;hotels;resorts;cayman islands;caribbean
serp-ChIJj481C52HJY8RX7-KG4wpN-E-e025mhzv7,Off The Wall Divers,diving_snorkeling,SCUBA tour agency,19.305677,-81.18165,"37 Seafarers Wy, George Town, Cayman Islands",George Town,Grand Cayman,+1 345-329-4225,,http://offthewalldiverscayman.com/,,90,"Off The Wall Divers is a diving and snorkeling operator in George Town, Grand Cayman. Rated 5★. Explore the Cayman Islands' world-famous underwater sites, coral reefs, and marine life with experienced guides.",scuba tour agency;scuba;diving;centers;cayman islands;caribbean
serp-ChIJdUI9_YCHJY8RiKInvKT8Wtw-eg01yj4ej,Sanctuary Spa,spa_wellness,Spa,19.347198,-81.20885,"Andrew Drive 311 Andrew Drive Grand Cayman KY1, 1208, Cayman Islands",Grand Cayman,Grand Cayman,+1 345-938-1713,,https://sanctuaryspa.info/,,90,"Sanctuary Spa is a spa and wellness center in Grand Cayman, Grand Cayman. $$ pricing. Relax and rejuvenate with massages, treatments, and therapeutic services.",spa;wellness;massage;cayman islands;caribbean
